date,value
22/05/2024 23:58:00,1249.75
23/05/2024 23:58:00,1258.25
24/05/2024 23:58:00,1251
28/05/2024 23:58:00,1254.75
29/05/2024 23:58:00,1231.25
30/05/2024 23:58:00,1220
31/05/2024 23:58:00,1223.75
03/06/2024 23:58:00,1205.5
04/06/2024 23:58:00,1189.5
05/06/2024 23:58:00,1191.75
06/06/2024 23:58:00,1200.5
07/06/2024 23:58:00,1202.5
10/06/2024 23:58:00,1188.25
11/06/2024 23:58:00,1193
12/06/2024 23:58:00,1186.5
13/06/2024 23:58:00,1161
14/06/2024 23:58:00,1160
17/06/2024 23:58:00,1149.75
18/06/2024 23:58:00,1138.5
20/06/2024 23:58:00,1136
21/06/2024 23:58:00,1125.75
24/06/2024 23:58:00,1132.75
25/06/2024 23:58:00,1131.5
26/06/2024 23:58:00,1119.5
27/06/2024 23:58:00,1111
28/06/2024 23:58:00,1125
01/07/2024 23:58:00,1113
02/07/2024 23:58:00,1124
03/07/2024 13:00:00,1126.25
05/07/2024 23:58:00,1133.75
08/07/2024 23:58:00,1125.25
09/07/2024 23:58:00,1101
10/07/2024 23:58:00,1085.5
11/07/2024 23:58:00,1076
12/07/2024 23:58:00,1073.5
15/07/2024 23:58:00,1064
16/07/2024 23:58:00,1052
17/07/2024 23:58:00,1050.5
18/07/2024 23:58:00,1046.25
19/07/2024 23:58:00,1049
22/07/2024 23:58:00,1069.75
23/07/2024 23:58:00,1086.75
24/07/2024 23:58:00,1080.25
25/07/2024 23:58:00,1082.5
26/07/2024 23:58:00,1080.5
29/07/2024 23:58:00,1044.5
30/07/2024 23:58:00,1042
31/07/2024 23:58:00,1031
01/08/2024 23:58:00,1026.25
02/08/2024 23:58:00,1032
05/08/2024 23:58:00,1042
06/08/2024 23:58:00,1041.75
07/08/2024 23:58:00,1028.75
08/08/2024 23:58:00,1025.75
09/08/2024 23:58:00,1015.75
12/08/2024 23:58:00,1002.5
13/08/2024 23:58:00,988.5
14/08/2024 23:58:00,974
15/08/2024 23:58:00,978.25
16/08/2024 23:58:00,970.25
19/08/2024 23:58:00,977
20/08/2024 23:58:00,985
21/08/2024 23:58:00,984.75
22/08/2024 23:58:00,982
23/08/2024 23:58:00,974.75
26/08/2024 23:58:00,982.25
27/08/2024 23:58:00,991.5
28/08/2024 23:58:00,988
29/08/2024 23:58:00,992.75
30/08/2024 23:58:00,1007.75
03/09/2024 23:58:00,1024.5
04/09/2024 23:58:00,1023
05/09/2024 23:58:00,1024.75
06/09/2024 23:58:00,1031.25
09/09/2024 23:58:00,1020.25
10/09/2024 23:58:00,1018.75
11/09/2024 23:58:00,1008
12/09/2024 23:58:00,1017.25
13/09/2024 23:58:00,1021
16/09/2024 23:58:00,1012
17/09/2024 23:58:00,1011
18/09/2024 23:58:00,1022
19/09/2024 23:58:00,1018.25
20/09/2024 23:58:00,1019
23/09/2024 23:58:00,1041.75
24/09/2024 23:58:00,1058.25
25/09/2024 23:58:00,1054.5
26/09/2024 23:58:00,1064.75
27/09/2024 23:58:00,1069.5
30/09/2024 23:58:00,1069.75
01/10/2024 23:58:00,1065.5
02/10/2024 23:58:00,1063.75
03/10/2024 23:58:00,1056.25
04/10/2024 23:58:00,1055.25
07/10/2024 23:58:00,1039
08/10/2024 23:58:00,1039.5
09/10/2024 23:58:00,1027.25
10/10/2024 23:58:00,1025.5
14/10/2024 23:58:00,1008.5
15/10/2024 23:58:00,996
16/10/2024 23:58:00,1001.5
17/10/2024 23:58:00,989.5
18/10/2024 23:58:00,995.5
21/10/2024 23:58:00,983.75
22/10/2024 23:58:00,1003.75
