date,value
9/23/2024 23:58:00,586.5
9/24/2024 23:58:00,589.25
9/25/2024 23:58:00,591.25
9/26/2024 23:58:00,596.25
9/27/2024 23:58:00,583.5
9/30/2024 23:58:00,590.75
10/1/2024 23:58:00,602.5
10/2/2024 23:58:00,617.25
10/3/2024 23:58:00,617.25
10/4/2024 23:58:00,604.25
10/7/2024 23:58:00,595.25
10/8/2024 23:58:00,599
10/9/2024 23:58:00,604.75
10/10/2024 23:58:00,609.25
10/11/2024 23:58:00,611.25
10/14/2024 23:58:00,585.5
10/15/2024 23:58:00,586.75
10/16/2024 23:58:00,587.5
10/17/2024 23:58:00,591.75
10/18/2024 23:58:00,595.5
10/21/2024 23:58:00,584.25
10/22/2024 23:58:00,578.75
